version,account-id,interface-id,srcaddr,dstaddr,srcport,dstport,protocol,packets,bytes,start,end,action,log-status,label
2,123456789012,eni-0af123456789abcde,10.0.67.152,192.168.248.248,40176,443,6,44,30888,1767981900,1767981930,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.140.217,192.168.224.12,59186,3306,6,9,10746,1767981960,1767981990,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.53.205,192.168.236.234,63145,5432,6,37,22311,1767982020,1767982050,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.27.6,192.168.157.227,50340,22,6,4,2980,1767982080,1767982110,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.160.217,192.168.184.139,28490,3306,6,9,12645,1767982140,1767982170,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.12.114,192.168.161.57,48401,3306,6,24,3984,1767982200,1767982230,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.104.63,192.168.223.216,13649,80,6,35,28805,1767982260,1767982290,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.81.9,192.168.229.28,21043,80,6,12,16800,1767982320,1767982350,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.162.13,192.168.172.208,7422,80,6,7,9415,1767982380,1767982410,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.219.210,192.168.155.9,35340,3306,6,16,17184,1767982440,1767982470,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.213.74,192.168.156.132,3248,80,6,3,3369,1767982500,1767982530,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.125.123,192.168.50.199,20322,22,6,20,6320,1767982560,1767982590,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.215.73,192.168.11.179,64491,443,6,31,11129,1767982620,1767982650,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.111.8,192.168.197.220,57444,22,6,38,44042,1767982680,1767982710,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.26.214,192.168.220.195,42687,443,6,5,5020,1767982740,1767982770,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.96.141,192.168.73.4,25770,3306,6,26,33644,1767982800,1767982830,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.218.187,192.168.203.13,36281,443,6,48,32544,1767982860,1767982890,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.29.167,192.168.101.16,16857,22,6,38,21318,1767982920,1767982950,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.135.94,192.168.126.52,22627,80,6,20,16240,1767982980,1767983010,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.160.134,192.168.169.225,33069,3306,6,43,12427,1767983040,1767983070,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.5.246,192.168.9.180,2023,80,6,18,21348,1767983100,1767983130,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.123.244,192.168.252.93,20988,5432,6,2,1270,1767983160,1767983190,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.240.249,192.168.180.161,51747,80,6,14,6846,1767983220,1767983250,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.96.242,192.168.161.5,51643,22,6,1,582,1767983280,1767983310,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.14.90,192.168.146.117,44542,3306,6,49,54292,1767983340,1767983370,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.144.110,192.168.242.242,4805,22,6,47,27730,1767983400,1767983430,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.1.111,192.168.99.3,63257,3306,6,24,11904,1767983460,1767983490,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.147.149,192.168.58.52,24208,22,6,19,14858,1767983520,1767983550,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.133.74,192.168.200.165,26447,443,6,8,10280,1767983580,1767983610,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.40.127,192.168.185.74,53794,443,6,23,31027,1767983640,1767983670,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.130.32,192.168.83.220,62457,443,6,3,393,1767983700,1767983730,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.242.61,192.168.64.10,10108,5432,6,24,1536,1767983760,1767983790,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.163.203,192.168.150.11,9709,443,6,2,1132,1767983820,1767983850,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.235.146,192.168.62.95,18363,22,6,36,6084,1767983880,1767983910,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.95.37,192.168.87.221,38678,22,6,9,7632,1767983940,1767983970,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.110.155,192.168.196.71,40328,22,6,3,3075,1767984000,1767984030,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.247.146,192.168.205.167,42802,443,6,28,5992,1767984060,1767984090,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.169.1,192.168.27.140,48394,80,6,25,15575,1767984120,1767984150,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.218.23,192.168.33.1,33651,80,6,25,20400,1767984180,1767984210,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.159.220,192.168.183.249,60094,443,6,1,236,1767984240,1767984270,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.81.246,192.168.89.226,17909,443,6,21,13461,1767984300,1767984330,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.116.144,192.168.108.195,56052,22,6,18,13914,1767984360,1767984390,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.119.10,192.168.231.67,25111,22,6,10,13670,1767984420,1767984450,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.233.97,192.168.166.133,45232,80,6,36,19260,1767984480,1767984510,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.196.175,192.168.234.126,54452,3306,6,42,57918,1767984540,1767984570,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.86.112,192.168.87.104,29282,3306,6,34,41820,1767984600,1767984630,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.231.62,192.168.177.130,42518,443,6,19,27892,1767984660,1767984690,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.224.154,192.168.139.219,49064,5432,6,35,16485,1767984720,1767984750,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.32.56,192.168.103.102,49749,3306,6,19,26258,1767984780,1767984810,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.163.248,192.168.72.243,28337,443,6,27,23652,1767984840,1767984870,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.190.209,192.168.32.4,50311,5432,6,40,35800,1767984900,1767984930,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.191.152,192.168.146.64,31268,44755,6,10,8815070,1767984960,1767984990,ACCEPT,OK,1
2,123456789012,eni-0af123456789abcde,10.0.38.102,192.168.131.136,48219,22,6,16,7568,1767985020,1767985050,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.82.133,192.168.62.78,18069,5432,6,47,66223,1767985080,1767985110,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.46.51,192.168.155.185,37731,3306,6,38,14098,1767985140,1767985170,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.214.237,192.168.162.40,63277,22,6,6,3240,1767985200,1767985230,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.221.23,192.168.2.124,51210,443,6,36,29916,1767985260,1767985290,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.119.94,192.168.228.247,64445,3306,6,32,1440,1767985320,1767985350,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.162.70,192.168.151.154,13930,5432,6,44,24684,1767985380,1767985410,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.110.247,192.168.101.123,15342,80,6,47,42770,1767985440,1767985470,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.82.191,192.168.13.162,58398,22,6,41,38581,1767985500,1767985530,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.202.207,192.168.232.12,30133,5432,6,41,25666,1767985560,1767985590,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.32.131,192.168.114.95,16044,5432,6,40,50520,1767985620,1767985650,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.233.54,192.168.223.3,40646,80,6,50,3350,1767985680,1767985710,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.72.172,192.168.103.69,40613,3306,6,25,22125,1767985740,1767985770,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.51.250,192.168.52.45,9109,22,6,32,38336,1767985800,1767985830,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.56.54,192.168.162.121,38600,443,6,27,17982,1767985860,1767985890,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.15.208,192.168.205.229,48867,80,6,50,25900,1767985920,1767985950,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.120.219,192.168.64.101,50805,3306,6,2,1564,1767985980,1767986010,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.132.119,192.168.235.86,30038,80,6,27,17685,1767986040,1767986070,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.85.78,192.168.255.176,40912,3306,6,20,15340,1767986100,1767986130,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.124.241,192.168.36.102,51476,3306,6,36,4356,1767986160,1767986190,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.48.53,192.168.114.42,39342,3306,6,44,30712,1767986220,1767986250,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.16.115,192.168.100.2,28886,443,6,21,7077,1767986280,1767986310,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.178.226,192.168.235.128,6902,443,6,4,3308,1767986340,1767986370,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.242.183,192.168.18.39,13629,80,6,13,2795,1767986400,1767986430,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.237.37,192.168.48.39,47692,443,6,18,19782,1767986460,1767986490,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.209.86,192.168.196.222,3685,5432,6,43,52331,1767986520,1767986550,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.238.114,192.168.44.104,3848,443,6,37,41995,1767986580,1767986610,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.147.249,192.168.170.210,46260,22,6,16,8416,1767986640,1767986670,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.128.223,192.168.114.25,51370,22,6,2,382,1767986700,1767986730,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.7.133,192.168.38.205,46322,5432,6,18,18918,1767986760,1767986790,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.94.64,192.168.77.35,16454,443,6,3,2382,1767986820,1767986850,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.110.222,192.168.209.249,54597,22,6,4,2348,1767986880,1767986910,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.203.113,192.168.126.247,60570,5432,6,7,6993,1767986940,1767986970,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.8.150,192.168.71.65,7187,22,6,38,5548,1767987000,1767987030,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.21.10,192.168.48.202,56161,22,6,26,34658,1767987060,1767987090,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.114.193,192.168.114.181,41572,3306,6,35,10150,1767987120,1767987150,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.92.39,192.168.42.179,15038,5432,6,26,31954,1767987180,1767987210,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.93.137,192.168.128.36,61464,5432,6,14,5488,1767987240,1767987270,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.88.185,192.168.109.138,25748,22,6,50,52750,1767987300,1767987330,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.91.10,192.168.19.154,45617,22,6,2,1368,1767987360,1767987390,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.140.248,192.168.129.80,5066,80,6,37,17390,1767987420,1767987450,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.46.12,192.168.96.206,39066,5432,6,38,34276,1767987480,1767987510,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.48.149,192.168.103.166,17676,3306,6,29,26941,1767987540,1767987570,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.47.83,192.168.149.196,54606,80,6,19,14611,1767987600,1767987630,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.35.226,192.168.247.136,24761,443,6,1,176,1767987660,1767987690,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.36.107,192.168.203.36,42612,3306,6,12,17304,1767987720,1767987750,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.18.114,192.168.153.44,41849,5432,6,38,36594,1767987780,1767987810,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.147.43,192.168.50.12,26080,5432,6,29,6264,1767987840,1767987870,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.124.115,192.168.217.44,39747,3306,6,35,23275,1767987900,1767987930,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.59.15,192.168.231.83,6980,3306,6,12,15588,1767987960,1767987990,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.18.32,192.168.184.47,53774,5432,6,4,5180,1767988020,1767988050,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.102.139,192.168.18.188,16809,22,6,9,8577,1767988080,1767988110,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.133.183,192.168.44.137,36207,80,6,6,8922,1767988140,1767988170,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.46.220,192.168.17.251,56334,443,6,32,29088,1767988200,1767988230,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.130.89,192.168.92.89,37336,22,6,21,18774,1767988260,1767988290,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.29.245,192.168.147.231,62916,22,6,32,21248,1767988320,1767988350,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.250.205,192.168.1.172,18510,3306,6,8,1624,1767988380,1767988410,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.148.157,192.168.4.88,25892,344,6,293,13455,1767988440,1767988470,REJECT,OK,1
2,123456789012,eni-0af123456789abcde,10.0.126.183,192.168.163.179,22247,787,6,169,22983,1767988500,1767988530,REJECT,OK,1
2,123456789012,eni-0af123456789abcde,10.0.26.209,192.168.81.247,33725,3306,6,13,13091,1767988560,1767988590,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.122.164,192.168.253.171,37867,80,6,26,3250,1767988620,1767988650,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.68.117,192.168.172.221,6273,22,6,1,19107,1767988680,1767988710,REJECT,OK,1
2,123456789012,eni-0af123456789abcde,10.0.62.34,192.168.144.41,25368,22,6,18,8892,1767988740,1767988770,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.212.20,192.168.137.176,20589,3306,6,30,33780,1767988800,1767988830,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.246.238,192.168.203.166,2100,3306,6,37,2775,1767988860,1767988890,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.129.203,192.168.34.205,39744,443,6,16,13440,1767988920,1767988950,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.76.112,192.168.194.248,55120,80,6,34,8704,1767988980,1767989010,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.181.104,192.168.85.26,19247,80,6,31,40982,1767989040,1767989070,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.47.233,192.168.175.154,44138,3306,6,8,10040,1767989100,1767989130,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.255.242,192.168.23.222,27039,443,6,13,5135,1767989160,1767989190,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.179.205,192.168.137.100,39787,443,6,39,13494,1767989220,1767989250,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.14.196,192.168.31.148,26940,80,6,44,34848,1767989280,1767989310,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.85.222,192.168.47.10,50913,3306,6,25,28450,1767989340,1767989370,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.255.64,192.168.159.217,6566,3306,6,8,3872,1767989400,1767989430,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.23.239,192.168.187.94,27164,80,6,27,26514,1767989460,1767989490,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.172.193,192.168.231.52,19726,22,6,14,20538,1767989520,1767989550,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.231.244,192.168.235.35,55962,5432,6,47,61570,1767989580,1767989610,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.9.13,192.168.132.6,38302,443,6,42,46914,1767989640,1767989670,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.196.156,192.168.207.253,56277,951,6,415,12305,1767989700,1767989730,REJECT,OK,1
2,123456789012,eni-0af123456789abcde,10.0.60.103,192.168.170.4,1792,443,6,49,26852,1767989760,1767989790,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.59.30,192.168.0.51,50165,80,6,40,12480,1767989820,1767989850,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.217.219,192.168.248.108,34512,5432,6,44,36564,1767989880,1767989910,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.225.159,192.168.27.166,2086,3306,6,47,32665,1767989940,1767989970,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.206.95,192.168.206.109,54646,443,6,46,15318,1767990000,1767990030,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.121.212,192.168.241.76,61373,80,6,12,7872,1767990060,1767990090,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.135.119,192.168.22.186,43871,443,6,17,2669,1767990120,1767990150,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.93.202,192.168.52.167,21618,22,6,12,15216,1767990180,1767990210,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.52.98,192.168.26.197,32478,3306,6,46,25484,1767990240,1767990270,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.138.254,192.168.250.228,27332,3306,6,37,9620,1767990300,1767990330,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.143.219,192.168.6.116,19075,3306,6,40,13480,1767990360,1767990390,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.119.128,192.168.231.189,38321,443,6,30,42330,1767990420,1767990450,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.164.82,192.168.21.48,17724,3306,6,48,14688,1767990480,1767990510,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.51.173,192.168.165.150,22159,5432,6,36,33084,1767990540,1767990570,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.74.115,192.168.57.159,39882,5432,6,23,15318,1767990600,1767990630,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.204.107,192.168.208.169,49480,443,6,43,45279,1767990660,1767990690,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.173.87,192.168.105.53,55584,443,6,43,43473,1767990720,1767990750,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.119.76,192.168.165.220,33514,443,6,3,1413,1767990780,1767990810,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.132.45,192.168.54.199,45411,47263,6,36,8719822,1767990840,1767990870,ACCEPT,OK,1
2,123456789012,eni-0af123456789abcde,10.0.127.64,192.168.207.223,37097,3306,6,28,22540,1767990900,1767990930,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.245.114,192.168.197.4,16127,443,6,45,32130,1767990960,1767990990,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.222.117,192.168.140.209,49772,5432,6,5,845,1767991020,1767991050,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.158.133,192.168.174.16,23540,22,6,1,6492,1767991080,1767991110,REJECT,OK,1
2,123456789012,eni-0af123456789abcde,10.0.170.199,192.168.74.144,58441,5432,6,33,31284,1767991140,1767991170,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.54.193,192.168.51.81,25566,135,6,446,31654,1767991200,1767991230,REJECT,OK,1
2,123456789012,eni-0af123456789abcde,10.0.46.251,192.168.115.127,1391,195,6,176,15960,1767991260,1767991290,REJECT,OK,1
2,123456789012,eni-0af123456789abcde,10.0.153.225,192.168.104.218,54282,22,6,43,5504,1767991320,1767991350,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.104.168,192.168.142.177,22724,443,6,26,17420,1767991380,1767991410,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.190.238,192.168.76.30,33339,443,6,33,30261,1767991440,1767991470,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.135.231,192.168.255.111,14834,22,6,23,31142,1767991500,1767991530,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.38.67,192.168.206.75,7557,3306,6,10,10070,1767991560,1767991590,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.100.190,192.168.251.112,52774,22,6,10,8760,1767991620,1767991650,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.42.245,192.168.38.65,14479,80,6,20,21480,1767991680,1767991710,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.241.140,192.168.137.200,62838,443,6,29,26854,1767991740,1767991770,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.45.175,192.168.55.173,34421,1,6,169,39069,1767991800,1767991830,REJECT,OK,1
2,123456789012,eni-0af123456789abcde,10.0.207.250,192.168.169.187,54407,443,6,42,50694,1767991860,1767991890,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.225.15,192.168.57.226,4509,80,6,1,1208,1767991920,1767991950,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.72.39,192.168.207.173,31750,80,6,36,39492,1767991980,1767992010,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.51.130,192.168.160.36,19027,443,6,48,69840,1767992040,1767992070,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.57.213,192.168.54.218,5882,22,6,49,57134,1767992100,1767992130,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.87.165,192.168.43.2,59922,80,6,4,2528,1767992160,1767992190,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.220.236,192.168.221.19,47958,443,6,36,6696,1767992220,1767992250,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.218.3,192.168.210.156,50911,5432,6,33,8613,1767992280,1767992310,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.164.39,192.168.177.67,8543,80,6,45,43335,1767992340,1767992370,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.141.38,192.168.22.137,41951,423,6,395,28290,1767992400,1767992430,REJECT,OK,1
2,123456789012,eni-0af123456789abcde,10.0.125.17,192.168.101.60,32311,22,6,19,5320,1767992460,1767992490,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.24.234,192.168.203.161,52007,80,6,6,8004,1767992520,1767992550,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.208.163,192.168.78.32,49596,22,6,15,10860,1767992580,1767992610,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.148.90,192.168.36.167,20173,80,6,5,6870,1767992640,1767992670,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.80.251,192.168.216.118,45039,22,6,33,15015,1767992700,1767992730,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.237.7,192.168.148.157,32814,443,6,17,5933,1767992760,1767992790,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.198.187,192.168.25.174,2209,22,6,1,14061,1767992820,1767992850,REJECT,OK,1
2,123456789012,eni-0af123456789abcde,10.0.207.160,192.168.199.81,22993,3306,6,9,6678,1767992880,1767992910,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.96.186,192.168.84.220,39075,443,6,27,11718,1767992940,1767992970,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.90.161,192.168.255.45,10909,22,6,2,906,1767993000,1767993030,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.242.88,192.168.70.240,55196,22,6,45,37980,1767993060,1767993090,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.179.35,192.168.100.50,34947,443,6,37,19055,1767993120,1767993150,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.188.221,192.168.147.3,15746,22,6,39,2925,1767993180,1767993210,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.251.108,192.168.141.46,21610,3306,6,21,9240,1767993240,1767993270,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.0.153,192.168.148.238,53477,80,6,13,897,1767993300,1767993330,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.10.187,192.168.228.53,36922,80,6,38,32718,1767993360,1767993390,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.253.20,192.168.216.9,30593,443,6,9,12114,1767993420,1767993450,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.181.238,192.168.35.36,19357,22,6,32,14880,1767993480,1767993510,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.11.172,192.168.65.239,28038,22,6,9,5517,1767993540,1767993570,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.106.50,192.168.66.58,56189,22,6,1,2480,1767993600,1767993630,REJECT,OK,1
2,123456789012,eni-0af123456789abcde,10.0.237.65,192.168.157.115,20904,3306,6,13,4082,1767993660,1767993690,ACCEPT,OK,0
